uid,title,genre,episodes,members,popularity,ranked,score,img_url,link
9465,Break Blade 4: Sanka no Chi,"['Action', 'Fantasy', 'Mecha', 'Military', 'Shounen']",1,50594,1882,706,7.9,https://cdn.myanimelist.net/images/anime/11/68085.jpg,https://myanimelist.net/anime/9465/Break_Blade_4__Sanka_no_Chi
35507,Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e (TV),"['Slice of Life', 'Psychological', 'Drama', 'School']",12,344479,279,705,7.91,https://cdn.myanimelist.net/images/anime/5/86830.jpg,https://myanimelist.net/anime/35507/Youkoso_Jitsuryoku_Shijou_Shugi_no_Kyoushitsu_e_TV
38349,Wotaku ni Koi wa Muzukashii: Youth,"['Slice of Life', 'Comedy', 'Romance']",1,45804,2026,704,7.91,https://cdn.myanimelist.net/images/anime/1506/97024.jpg,https://myanimelist.net/anime/38349/Wotaku_ni_Koi_wa_Muzukashii__Youth
17949,The Everlasting Guilty Crown,['Music'],1,23109,2979,703,7.91,https://cdn.myanimelist.net/images/anime/12/47807.jpg,https://myanimelist.net/anime/17949/The_Everlasting_Guilty_Crown
12445,Tasogare Otome x Amnesia,"['Horror', 'Mystery', 'Romance', 'School', 'Shounen', 'Supernatural']",12,270355,366,702,7.91,https://cdn.myanimelist.net/images/anime/12/64435.jpg,https://myanimelist.net/anime/12445/Tasogare_Otome_x_Amnesia
1254,Saint Seiya,"['Adventure', 'Fantasy', 'Sci-Fi', 'Shounen']",114,119599,939,701,7.91,https://cdn.myanimelist.net/images/anime/9/28496.jpg,https://myanimelist.net/anime/1254/Saint_Seiya
35073,Overlord II,"['Action', 'Game', 'Adventure', 'Supernatural', 'Magic', 'Fantasy']",13,443731,172,700,7.91,https://cdn.myanimelist.net/images/anime/12/89562.jpg,https://myanimelist.net/anime/35073/Overlord_II
597,Neko no Ongaeshi,"['Adventure', 'Drama', 'Fantasy']",1,143647,774,699,7.91,https://cdn.myanimelist.net/images/anime/1/597.jpg,https://myanimelist.net/anime/597/Neko_no_Ongaeshi
569,Musekinin Kanchou Tylor,"['Military', 'Sci-Fi', 'Space', 'Comedy', 'Parody']",26,32091,2462,698,7.91,https://cdn.myanimelist.net/images/anime/4/14898.jpg,https://myanimelist.net/anime/569/Musekinin_Kanchou_Tylor
19111,Love Live! School Idol Project 2nd Season,"['Music', 'School', 'Slice of Life']",13,170880,641,697,7.91,https://cdn.myanimelist.net/images/anime/10/59101.jpg,https://myanimelist.net/anime/19111/Love_Live_School_Idol_Project_2nd_Season
14349,Little Witch Academia,"['Adventure', 'Comedy', 'Magic', 'Fantasy', 'School']",1,224526,470,696,7.91,https://cdn.myanimelist.net/images/anime/2/42989.jpg,https://myanimelist.net/anime/14349/Little_Witch_Academia
4898,Kuroshitsuji,"['Action', 'Mystery', 'Comedy', 'Historical', 'Demons', 'Supernatural', 'Shounen']",24,684593,71,695,7.91,https://cdn.myanimelist.net/images/anime/5/27013.jpg,https://myanimelist.net/anime/4898/Kuroshitsuji
249,InuYasha (TV),"['Action', 'Adventure', 'Comedy', 'Historical', 'Demons', 'Supernatural', 'Magic', 'Romance', 'Fantasy', 'Shounen']",167,456015,164,694,7.91,https://cdn.myanimelist.net/images/anime/1589/95329.jpg,https://myanimelist.net/anime/249/InuYasha_TV
12893,Danshi Koukousei no Nichijou Specials,"['Comedy', 'School', 'Shounen', 'Slice of Life']",6,84559,1290,693,7.91,https://cdn.myanimelist.net/images/anime/8/38527.jpg,https://myanimelist.net/anime/12893/Danshi_Koukousei_no_Nichijou_Specials
8142,Colorful (Movie),"['Slice of Life', 'Supernatural', 'Drama']",1,112488,1003,692,7.91,https://cdn.myanimelist.net/images/anime/1839/103426.jpg,https://myanimelist.net/anime/8142/Colorful_Movie
532,Bishoujo Senshi Sailor Moon S,"['Drama', 'Magic', 'Romance', 'Shoujo']",38,93615,1163,691,7.91,https://cdn.myanimelist.net/images/anime/1077/92346.jpg,https://myanimelist.net/anime/532/Bishoujo_Senshi_Sailor_Moon_S
21185,Baby Steps,"['Romance', 'School', 'Shounen', 'Sports']",25,102172,1083,690,7.91,https://cdn.myanimelist.net/images/anime/5/63361.jpg,https://myanimelist.net/anime/21185/Baby_Steps
890,Yuusha-Ou GaoGaiGar,"['Adventure', 'Mecha', 'Sci-Fi', 'Shounen']",49,14623,3700,689,7.92,https://cdn.myanimelist.net/images/anime/12/21183.jpg,https://myanimelist.net/anime/890/Yuusha-Ou_GaoGaiGar
543,Vampire Hunter D (2000),"['Action', 'Sci-Fi', 'Horror', 'Drama', 'Romance', 'Vampire', 'Fantasy']",1,106472,1043,688,7.92,https://cdn.myanimelist.net/images/anime/9/21432.jpg,https://myanimelist.net/anime/543/Vampire_Hunter_D_2000
949,Top wo Nerae! Gunbuster,"['Action', 'Comedy', 'Drama', 'Mecha', 'Military', 'Sci-Fi', 'Shounen', 'Space']",6,84962,1283,687,7.92,https://cdn.myanimelist.net/images/anime/1303/92309.jpg,https://myanimelist.net/anime/949/Top_wo_Nerae_Gunbuster
34504,Seitokai Yakuindomo Movie,"['Slice of Life', 'Comedy', 'School', 'Shounen']",1,30503,2553,686,7.92,https://cdn.myanimelist.net/images/anime/12/87184.jpg,https://myanimelist.net/anime/34504/Seitokai_Yakuindomo_Movie
1729,Maria-sama ga Miteru 3rd,"['Drama', 'School', 'Shoujo Ai', 'Slice of Life']",5,16501,3506,685,7.92,https://cdn.myanimelist.net/images/anime/6/75209.jpg,https://myanimelist.net/anime/1729/Maria-sama_ga_Miteru_3rd
8310,Magic Kaito,"['Adventure', 'Comedy', 'Romance', 'Shounen']",12,46449,1991,684,7.92,https://cdn.myanimelist.net/images/anime/13/46095.jpg,https://myanimelist.net/anime/8310/Magic_Kaito
35075,Hoozuki no Reitetsu 2nd Season,"['Comedy', 'Demons', 'Supernatural', 'Fantasy', 'Seinen']",13,28922,2629,683,7.92,https://cdn.myanimelist.net/images/anime/8/88280.jpg,https://myanimelist.net/anime/35075/Hoozuki_no_Reitetsu_2nd_Season
35678,Hibike! Euphonium Movie 3: Chikai no Finale,"['Drama', 'Music', 'School']",1,22945,2993,682,7.92,https://cdn.myanimelist.net/images/anime/1141/102223.jpg,https://myanimelist.net/anime/35678/Hibike_Euphonium_Movie_3__Chikai_no_Finale
15809,Hataraku Maou-sama!,"['Comedy', 'Demons', 'Supernatural', 'Romance', 'Fantasy']",13,808817,55,681,7.92,https://cdn.myanimelist.net/images/anime/3/50177.jpg,https://myanimelist.net/anime/15809/Hataraku_Maou-sama
35111,Haikyuu!! Movie 4: Concept no Tatakai,"['Comedy', 'Drama', 'School', 'Shounen', 'Sports']",1,18547,3333,680,7.92,https://cdn.myanimelist.net/images/anime/3/86346.jpg,https://myanimelist.net/anime/35111/Haikyuu_Movie_4__Concept_no_Tatakai
7304,Detective Conan Movie 08: Time Travel of the Silver Sky,"['Adventure', 'Mystery']",1,12856,3905,679,7.92,https://cdn.myanimelist.net/images/anime/2/17583.jpg,https://myanimelist.net/anime/7304/Detective_Conan_Movie_08__Time_Travel_of_the_Silver_Sky
1366,Detective Conan Movie 07: Crossroad in the Ancient Capital,"['Adventure', 'Mystery', 'Comedy', 'Police', 'Shounen']",1,33563,2402,678,7.92,https://cdn.myanimelist.net/images/anime/10/20984.jpg,https://myanimelist.net/anime/1366/Detective_Conan_Movie_07__Crossroad_in_the_Ancient_Capital
23225,Yuru Yuri Nachuyachumi!,"['Comedy', 'Shoujo Ai', 'Slice of Life']",1,51557,1863,677,7.93,https://cdn.myanimelist.net/images/anime/2/73281.jpg,https://myanimelist.net/anime/23225/Yuru_Yuri_Nachuyachumi
17909,Uchouten Kazoku,"['Slice of Life', 'Comedy', 'Demons', 'Drama', 'Fantasy']",13,120682,936,675,7.93,https://cdn.myanimelist.net/images/anime/3/85433.jpg,https://myanimelist.net/anime/17909/Uchouten_Kazoku
10521,Working'!!,"['Comedy', 'Romance', 'Seinen', 'Slice of Life']",13,187178,576,676,7.93,https://cdn.myanimelist.net/images/anime/3/75263.jpg,https://myanimelist.net/anime/10521/Working
22319,Tokyo Ghoul,"['Action', 'Mystery', 'Horror', 'Psychological', 'Supernatural', 'Drama', 'Seinen']",12,1346036,6,674,7.93,https://cdn.myanimelist.net/images/anime/5/64449.jpg,https://myanimelist.net/anime/22319/Tokyo_Ghoul
400,Seihou Bukyou Outlaw Star,"['Action', 'Sci-Fi', 'Adventure', 'Space', 'Comedy']",24,109861,1016,673,7.93,https://cdn.myanimelist.net/images/anime/7/28848.jpg,https://myanimelist.net/anime/400/Seihou_Bukyou_Outlaw_Star
9088,Saiyuuki Gaiden,"['Action', 'Adventure', 'Drama', 'Fantasy']",3,9958,4352,672,7.93,https://cdn.myanimelist.net/images/anime/5/75818.jpg,https://myanimelist.net/anime/9088/Saiyuuki_Gaiden
33190,Planetarian: Hoshi no Hito,"['Sci-Fi', 'Drama']",1,28769,2636,671,7.93,https://cdn.myanimelist.net/images/anime/10/79771.jpg,https://myanimelist.net/anime/33190/Planetarian__Hoshi_no_Hito
20,Naruto,"['Action', 'Adventure', 'Comedy', 'Super Power', 'Martial Arts', 'Shounen']",220,1280914,9,670,7.93,https://cdn.myanimelist.net/images/anime/13/17405.jpg,https://myanimelist.net/anime/20/Naruto
33221,Mobile Suit Gundam Thunderbolt: December Sky,"['Action', 'Military', 'Sci-Fi', 'Space', 'Drama', 'Mecha']",1,11564,4091,669,7.93,https://cdn.myanimelist.net/images/anime/2/79823.jpg,https://myanimelist.net/anime/33221/Mobile_Suit_Gundam_Thunderbolt__December_Sky
22097,Magi: Sinbad no Bouken,"['Action', 'Adventure', 'Fantasy', 'Magic', 'Shounen']",5,85390,1281,668,7.93,https://cdn.myanimelist.net/images/anime/13/60471.jpg,https://myanimelist.net/anime/22097/Magi__Sinbad_no_Bouken
3014,Ginga Eiyuu Densetsu: Waga Yuku wa Hoshi no Taikai,"['Action', 'Military', 'Sci-Fi', 'Space']",1,25506,2808,667,7.93,https://cdn.myanimelist.net/images/anime/3/51345.jpg,https://myanimelist.net/anime/3014/Ginga_Eiyuu_Densetsu__Waga_Yuku_wa_Hoshi_no_Taikai
2890,Gake no Ue no Ponyo,"['Adventure', 'Fantasy']",1,255185,388,666,7.93,https://cdn.myanimelist.net/images/anime/7/8970.jpg,https://myanimelist.net/anime/2890/Gake_no_Ue_no_Ponyo
6702,Fairy Tail,"['Action', 'Adventure', 'Comedy', 'Magic', 'Fantasy', 'Shounen']",175,1025353,21,665,7.93,https://cdn.myanimelist.net/images/anime/5/18179.jpg,https://myanimelist.net/anime/6702/Fairy_Tail
2035,Eikoku Koi Monogatari Emma: Molders-hen,"['Slice of Life', 'Romance', 'Historical', 'Drama', 'Seinen']",12,17846,3375,664,7.93,https://cdn.myanimelist.net/images/anime/8/49271.jpg,https://myanimelist.net/anime/2035/Eikoku_Koi_Monogatari_Emma__Molders-hen
6351,"Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen","['Drama', 'Romance', 'School']",1,191025,567,663,7.93,https://cdn.myanimelist.net/images/anime/10/19621.jpg,https://myanimelist.net/anime/6351/Clannad__After_Story_-_Mou_Hitotsu_no_Sekai_Kyou-hen
6377,Zan Sayonara Zetsubou Sensei,"['Comedy', 'Parody', 'School', 'Shounen']",13,77045,1391,661,7.94,https://cdn.myanimelist.net/images/anime/5/14728.jpg,https://myanimelist.net/anime/6377/Zan_Sayonara_Zetsubou_Sensei
1485,Akachan to Boku,"['Comedy', 'Drama', 'Shoujo']",35,14014,3772,662,7.93,https://cdn.myanimelist.net/images/anime/2/49693.jpg,https://myanimelist.net/anime/1485/Akachan_to_Boku
4163,Seto no Hanayome OVA,"['Comedy', 'Parody', 'Romance', 'School', 'Shounen']",2,41807,2115,660,7.94,https://cdn.myanimelist.net/images/anime/6/22426.jpg,https://myanimelist.net/anime/4163/Seto_no_Hanayome_OVA
2143,Saiyuuki Reload: Burial,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Shoujo']",3,10169,4309,659,7.94,https://cdn.myanimelist.net/images/anime/1890/94055.jpg,https://myanimelist.net/anime/2143/Saiyuuki_Reload__Burial
6007,Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu,"['Adventure', 'Fantasy', 'Historical', 'Romance']",1,122036,923,658,7.94,https://cdn.myanimelist.net/images/anime/12/13070.jpg,https://myanimelist.net/anime/6007/Ookami_to_Koushinryou_II__Ookami_to_Kohakuiro_no_Yuuutsu
25517,Magic Kaito 1412,"['Adventure', 'Comedy', 'Romance', 'Shounen']",24,77076,1394,657,7.94,https://cdn.myanimelist.net/images/anime/3/67807.jpg,https://myanimelist.net/anime/25517/Magic_Kaito_1412
27947,Lupin III (2015),"['Action', 'Adventure', 'Comedy', 'Mystery', 'Seinen']",24,39165,2227,656,7.94,https://cdn.myanimelist.net/images/anime/9/75949.jpg,https://myanimelist.net/anime/27947/Lupin_III_2015
1695,Les Misérables: Shoujo Cosette,"['Slice of Life', 'Historical', 'Drama', 'Shoujo']",52,16991,3462,655,7.94,https://cdn.myanimelist.net/images/anime/1/1695.jpg,https://myanimelist.net/anime/1695/Les_Mis%C3%A9rables__Shoujo_Cosette
187,Initial D Third Stage,"['Action', 'Cars', 'Sports', 'Drama', 'Romance', 'Seinen']",1,84283,1293,654,7.94,https://cdn.myanimelist.net/images/anime/13/40397.jpg,https://myanimelist.net/anime/187/Initial_D_Third_Stage
14175,Hanasaku Iroha: Home Sweet Home,"['Slice of Life', 'Comedy', 'Drama']",1,57037,1727,652,7.94,https://cdn.myanimelist.net/images/anime/9/70701.jpg,https://myanimelist.net/anime/14175/Hanasaku_Iroha__Home_Sweet_Home
24471,Hoozuki no Reitetsu OVA,"['Comedy', 'Demons', 'Supernatural', 'Fantasy', 'Seinen']",4,12439,3956,653,7.94,https://cdn.myanimelist.net/images/anime/8/68677.jpg,https://myanimelist.net/anime/24471/Hoozuki_no_Reitetsu_OVA
35110,Haikyuu!! Movie 3: Sainou to Sense,"['Comedy', 'Drama', 'School', 'Shounen', 'Sports']",1,20748,3148,651,7.94,https://cdn.myanimelist.net/images/anime/3/86069.jpg,https://myanimelist.net/anime/35110/Haikyuu_Movie_3__Sainou_to_Sense
35120,Devilman: Crybaby,"['Action', 'Dementia', 'Demons', 'Horror', 'Supernatural']",10,358644,261,650,7.94,https://cdn.myanimelist.net/images/anime/2/89973.jpg,https://myanimelist.net/anime/35120/Devilman__Crybaby
779,Detective Conan Movie 01: The Timed Skyscraper,"['Adventure', 'Mystery', 'Comedy', 'Police', 'Shounen']",1,44894,2036,649,7.94,https://cdn.myanimelist.net/images/anime/3/77131.jpg,https://myanimelist.net/anime/779/Detective_Conan_Movie_01__The_Timed_Skyscraper
10012,Carnival Phantasm,"['Comedy', 'Parody', 'Supernatural']",12,124951,901,648,7.94,https://cdn.myanimelist.net/images/anime/1018/92921.jpg,https://myanimelist.net/anime/10012/Carnival_Phantasm
2605,Sayonara Zetsubou Sensei,"['Comedy', 'Parody', 'School', 'Shounen']",12,247015,407,646,7.95,https://cdn.myanimelist.net/images/anime/5/6559.jpg,https://myanimelist.net/anime/2605/Sayonara_Zetsubou_Sensei
31973,Mobile Suit Gundam Thunderbolt,"['Action', 'Military', 'Sci-Fi', 'Space', 'Drama', 'Mecha']",4,32861,2441,645,7.95,https://cdn.myanimelist.net/images/anime/3/77176.jpg,https://myanimelist.net/anime/31973/Mobile_Suit_Gundam_Thunderbolt
4985,Mahou Shoujo Lyrical Nanoha: The Movie 1st,"['Action', 'Magic', 'Comedy', 'Sci-Fi', 'Drama']",1,25817,2786,644,7.95,https://cdn.myanimelist.net/images/anime/1058/94433.jpg,https://myanimelist.net/anime/4985/Mahou_Shoujo_Lyrical_Nanoha__The_Movie_1st
3572,Macross F,"['Action', 'Space', 'Mecha', 'Romance', 'Military', 'Music', 'Sci-Fi']",25,119449,941,643,7.95,https://cdn.myanimelist.net/images/anime/9/15648.jpg,https://myanimelist.net/anime/3572/Macross_F
4280,Kara no Kyoukai 4: Garan no Dou,"['Action', 'Mystery', 'Supernatural', 'Thriller']",1,148452,744,642,7.95,https://cdn.myanimelist.net/images/anime/9/21736.jpg,https://myanimelist.net/anime/4280/Kara_no_Kyoukai_4__Garan_no_Dou
429,Kaleido Star: Legend of Phoenix - Layla Hamilton Monogatari,"['Comedy', 'Drama', 'Shoujo']",1,11574,4075,641,7.95,https://cdn.myanimelist.net/images/anime/7/28863.jpg,https://myanimelist.net/anime/429/Kaleido_Star__Legend_of_Phoenix_-_Layla_Hamilton_Monogatari
5781,Isekai no Seikishi Monogatari,"['Action', 'Comedy', 'Ecchi', 'Fantasy', 'Harem', 'Mecha', 'School']",13,130797,860,640,7.95,https://cdn.myanimelist.net/images/anime/2/20345.jpg,https://myanimelist.net/anime/5781/Isekai_no_Seikishi_Monogatari
10029,Coquelicot-zaka kara,"['Historical', 'Romance', 'School', 'Shoujo']",1,87741,1230,639,7.95,https://cdn.myanimelist.net/images/anime/8/32547.jpg,https://myanimelist.net/anime/10029/Coquelicot-zaka_kara
38250,Xiao Lu He Xiao Lan,"['Game', 'Sci-Fi', 'Slice of Life', 'Comedy', 'Drama', 'Magic', 'School', 'Shounen Ai']",72,2148,7834,637,7.96,https://cdn.myanimelist.net/images/anime/1670/93590.jpg,https://myanimelist.net/anime/38250/Xiao_Lu_He_Xiao_Lan
16916,Kuroko no Basket: Tip Off,"['Sports', 'Comedy', 'School', 'Shounen']",1,64337,1584,636,7.96,https://cdn.myanimelist.net/images/anime/10/76803.jpg,https://myanimelist.net/anime/16916/Kuroko_no_Basket__Tip_Off
7062,Hidamari Sketch x ☆☆☆,"['Slice of Life', 'Comedy', 'School', 'Seinen']",12,21147,3102,635,7.96,https://cdn.myanimelist.net/images/anime/9/22349.jpg,https://myanimelist.net/anime/7062/Hidamari_Sketch_x_%E2%98%86%E2%98%86%E2%98%86
2623,Flanders no Inu (Movie),"['Drama', 'Historical']",1,14735,3691,634,7.96,https://cdn.myanimelist.net/images/anime/3/75599.jpg,https://myanimelist.net/anime/2623/Flanders_no_Inu_Movie
790,Ergo Proxy,"['Psychological', 'Mystery', 'Sci-Fi']",23,406663,201,633,7.96,https://cdn.myanimelist.net/images/anime/11/6259.jpg,https://myanimelist.net/anime/790/Ergo_Proxy
8408,Durarara!! Specials,"['Action', 'Comedy', 'Supernatural']",2,134647,835,632,7.96,https://cdn.myanimelist.net/images/anime/4/28684.jpg,https://myanimelist.net/anime/8408/Durarara_Specials
780,Detective Conan Movie 02: The Fourteenth Target,"['Adventure', 'Mystery', 'Comedy', 'Police', 'Shounen']",1,40635,2170,631,7.96,https://cdn.myanimelist.net/images/anime/1900/94316.jpg,https://myanimelist.net/anime/780/Detective_Conan_Movie_02__The_Fourteenth_Target
24921,Aoki Hagane no Arpeggio: Ars Nova Cadenza,"['Action', 'Sci-Fi', 'Seinen']",1,23435,2953,630,7.96,https://cdn.myanimelist.net/images/anime/2/74665.jpg,https://myanimelist.net/anime/24921/Aoki_Hagane_no_Arpeggio__Ars_Nova_Cadenza
658,Touhai Densetsu Akagi: Yami ni Maiorita Tensai,"['Game', 'Psychological', 'Thriller', 'Seinen']",26,71420,1473,629,7.97,https://cdn.myanimelist.net/images/anime/11/53587.jpg,https://myanimelist.net/anime/658/Touhai_Densetsu_Akagi__Yami_ni_Maiorita_Tensai
2158,Terra e... (TV),"['Action', 'Drama', 'Military', 'Sci-Fi', 'Space']",24,48728,1931,628,7.97,https://cdn.myanimelist.net/images/anime/12/30979.jpg,https://myanimelist.net/anime/2158/Terra_e_TV
22,Tennis no Ouji-sama,"['Action', 'Comedy', 'Sports', 'School', 'Shounen']",178,122801,915,627,7.97,https://cdn.myanimelist.net/images/anime/6/21624.jpg,https://myanimelist.net/anime/22/Tennis_no_Ouji-sama
9926,Sekaiichi Hatsukoi,"['Comedy', 'Drama', 'Romance', 'Shounen Ai']",12,143425,775,626,7.97,https://cdn.myanimelist.net/images/anime/6/29763.jpg,https://myanimelist.net/anime/9926/Sekaiichi_Hatsukoi
26123,Seitokai Yakuindomo* OVA,"['Slice of Life', 'Comedy', 'School', 'Shounen']",10,51889,1850,625,7.97,https://cdn.myanimelist.net/images/anime/5/79008.jpg,https://myanimelist.net/anime/26123/Seitokai_Yakuindomo_OVA
30745,Kyoukai no Kanata Movie: I'll Be Here - Kako-hen - Yakusoku no Kizuna,['Music'],1,32029,2477,624,7.97,https://cdn.myanimelist.net/images/anime/13/73894.jpg,https://myanimelist.net/anime/30745/Kyoukai_no_Kanata_Movie__Ill_Be_Here_-_Kako-hen_-_Yakusoku_no_Kizuna
13767,Junjou Romantica OVA,"['Comedy', 'Drama', 'Romance', 'Shounen Ai']",2,36264,2306,623,7.97,https://cdn.myanimelist.net/images/anime/6/60389.jpg,https://myanimelist.net/anime/13767/Junjou_Romantica_OVA
2762,Igano Kabamaru,"['Action', 'Adventure', 'Comedy', 'Romance', 'School', 'Shounen']",24,7752,4815,622,7.97,https://cdn.myanimelist.net/images/anime/9/62909.jpg,https://myanimelist.net/anime/2762/Igano_Kabamaru
33899,IDOLiSH7,['Music'],17,24342,2904,621,7.97,https://cdn.myanimelist.net/images/anime/1390/90828.jpg,https://myanimelist.net/anime/33899/IDOLiSH7
967,Hokuto no Ken,"['Action', 'Drama', 'Martial Arts', 'Sci-Fi', 'Shounen']",109,79797,1360,620,7.97,https://cdn.myanimelist.net/images/anime/8/18502.jpg,https://myanimelist.net/anime/967/Hokuto_no_Ken
30415,High☆Speed!: Free! Starting Days,"['Comedy', 'Drama', 'School', 'Slice of Life', 'Sports']",1,50602,1886,619,7.97,https://cdn.myanimelist.net/images/anime/8/76967.jpg,https://myanimelist.net/anime/30415/High%E2%98%86Speed__Free_Starting_Days
11239,Hidamari Sketch x Honeycomb,"['Slice of Life', 'Comedy', 'School', 'Seinen']",12,17569,3406,618,7.97,https://cdn.myanimelist.net/images/anime/2/50501.jpg,https://myanimelist.net/anime/11239/Hidamari_Sketch_x_Honeycomb
22043,Fairy Tail (2014),"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Magic', 'Shounen']",102,537817,115,617,7.97,https://cdn.myanimelist.net/images/anime/3/60551.jpg,https://myanimelist.net/anime/22043/Fairy_Tail_2014
6505,There She Is!!,"['Comedy', 'Romance']",5,19234,3255,615,7.98,https://cdn.myanimelist.net/images/anime/2/29995.jpg,https://myanimelist.net/anime/6505/There_She_Is
32093,Tanaka-kun wa Itsumo Kedaruge,"['Slice of Life', 'Comedy', 'School']",12,229884,457,613,7.98,https://cdn.myanimelist.net/images/anime/13/78565.jpg,https://myanimelist.net/anime/32093/Tanaka-kun_wa_Itsumo_Kedaruge
6582,Tentai Senshi Sunred 2nd Season,"['Comedy', 'Parody', 'Seinen', 'Super Power']",26,6317,5234,614,7.98,https://cdn.myanimelist.net/images/anime/7/15051.jpg,https://myanimelist.net/anime/6582/Tentai_Senshi_Sunred_2nd_Season
114,Sakigake!! Cromartie Koukou,"['Comedy', 'School', 'Shounen']",26,99181,1100,612,7.98,https://cdn.myanimelist.net/images/anime/3/13390.jpg,https://myanimelist.net/anime/114/Sakigake_Cromartie_Koukou
